year_month,n_stocks_available,n_hold_total,avg_monthly_ur_total,demand_elasticity_total,n_ind_A,ur_ind_A,elas_ind_A,n_ind_C,ur_ind_C,elas_ind_C,n_ind_E,ur_ind_E,elas_ind_E,n_ind_I,ur_ind_I,elas_ind_I,n_ind_K,ur_ind_K,elas_ind_K,n_ind_L,ur_ind_L,elas_ind_L,n_ind_F,ur_ind_F,elas_ind_F,n_ind_J,ur_ind_J,elas_ind_J,n_ind_R,ur_ind_R,elas_ind_R,n_ind_D,ur_ind_D,elas_ind_D,n_ind_G,ur_ind_G,elas_ind_G,n_ind_B,ur_ind_B,elas_ind_B,n_ind_S,ur_ind_S,elas_ind_S,n_ind_N,ur_ind_N,elas_ind_N,n_ind_M,ur_ind_M,elas_ind_M
201408,841,34,0.0009382155724850749,284.1989936016161,,,,14,0.000742972910852434,161.69921662442988,1.0,,,2.0,0.0029415585530490652,144.56301356214797,2.0,0.00011961211665206532,1298.0864072913264,,,,4.0,0.000869283901336049,339.77990647258116,,,,5.0,0.0013053696282898243,249.65956981254027,1.0,,,3.0,0.0005551956949277679,322.52862201536215,1.0,,,,,,1.0,,,,,
201409,842,31,0.0010739263693074039,112.60796602528477,,,,14,0.000792265594799716,137.25397230949247,1.0,,,4.0,0.0018177214532277583,72.42828733414697,,,,1.0,,,2.0,0.001449263143651069,38.639931464171255,,,,4.0,0.0014423892104818907,88.52882963110439,1.0,,,2.0,0.0007173017468226771,99.72214951570258,1.0,,,,,,1.0,,,,,
201410,843,26,0.0013097180723772605,107.64168099015264,,,,11,0.0010314481639005326,101.28042311928344,1.0,,,4.0,0.0018027497382580265,50.7787040844648,,,,,,,2.0,0.0019663666488401194,32.437814995143995,,,,3.0,0.001920150689819688,29.192051190707144,1.0,,,2.0,0.0006551043919292155,61.05324852487615,1.0,,,,,,1.0,,,,,
201412,845,23,0.0014410821406251027,61.380963572046994,,,,9,0.0011507071554509173,63.29151753776728,,,,4.0,0.001740400737147897,48.96726972191858,,,,,,,3.0,0.0017881524340049389,77.76111490540781,,,,5.0,0.0012452917133457721,53.94193181141984,,,,,,,1.0,,,,,,1.0,,,,,
201501,848,21,0.0015805965548305347,96.04151522097526,,,,7,0.0013683469578035835,40.37430919237623,1.0,,,4.0,0.001616262513181063,72.61291099946837,,,,,,,2.0,0.0031323806070460932,22.479080615971437,,,,5.0,0.0012416609285276937,41.4594265532278,,,,,,,1.0,,,,,,1.0,,,,,
201502,852,24,0.0014665092502919367,83.33059125202318,,,,10,0.0010694892154697946,72.95646588637464,,,,3.0,0.0024323734272292145,47.80464416565638,,,,,,,3.0,0.0022478055013835717,43.899782105513204,1.0,,,4.0,0.001007425560227731,185.89563406460752,,,,1.0,,,1.0,,,,,,1.0,,,,,
201503,857,25,0.0015092080687363367,113.5282367746311,,,,11,0.0010578403237176542,75.34231616565346,,,,4.0,0.001913435059760605,293.89344031219844,,,,,,,3.0,0.0028895900155470355,79.47412986525492,1.0,,,3.0,0.0012695787821130641,68.62566136258779,,,,1.0,,,1.0,,,,,,1.0,,,,,
201504,861,26,0.001499310531100076,218.69187105889657,,,,12,0.0010367792629658859,72.32203718838075,,,,4.0,0.00189579901789805,256.1733025439479,1.0,,,,,,2.0,0.004398823940537976,13.55830554719067,,,,3.0,0.0013600259418080172,46.09334559864579,,,,2.0,0.00035736945881359206,1690.9789402048484,1.0,,,,,,1.0,,,,,
201505,862,23,0.0016165785821379288,96.46520330698124,,,,12,0.0009387347331736865,74.06844951604266,,,,4.0,0.002538399333210125,31.08148452897693,,,,,,,2.0,0.004796716695752529,13.417731977239946,1.0,,,2.0,0.0019181523219977395,62.76134581556432,,,,1.0,,,,,,,,,1.0,,,,,
201507,859,28,0.0013038109199514935,170.07140242556346,,,,11,0.0010398315257570667,92.0117786192764,,,,6.0,0.0018061304489369904,63.961884451808835,1.0,,,,,,2.0,0.003879630128598215,15.197928222237891,1.0,,,3.0,0.0012602606830607334,787.3934975874555,,,,2.0,0.0007642209422087438,145.45682470767608,2.0,0.00022404467752344253,14.288027222840213,,,,,,,,,
201508,861,29,0.0011803270777378542,239.57508095361766,,,,10,0.0008474548737988487,467.0099307154554,1.0,,,4.0,0.0019737937112457326,50.5555652977287,1.0,,,,,,3.0,0.0026038958817829207,58.64671851777987,1.0,,,5.0,0.0008136932702149224,204.69480206951198,1.0,,,2.0,0.0007156330628694768,230.14729955966547,1.0,,,,,,,,,,,
201509,864,28,0.001210338484659767,158.60552042266426,,,,9,0.0009249912135413218,103.31472985087797,1.0,,,4.0,0.0018857722879520133,53.79338643654258,1.0,,,1.0,,,3.0,0.0026070062979326714,78.2389097496954,1.0,,,5.0,0.0008081552117587786,282.57137344081605,1.0,,,2.0,0.0007770521685944174,85.17655872420482,,,,,,,,,,,,
201610,864,27,0.0012969084548129688,124.15927693013202,,,,11,0.0007755780771771672,189.28927463094578,1.0,,,4.0,0.0018510461999457955,44.34031994899561,1.0,,,,,,2.0,0.0037429537998755645,16.80738710517985,1.0,,,4.0,0.0012030649599188204,116.99328150178602,1.0,,,2.0,0.0009463686248551041,114.06956423935242,,,,,,,,,,,,
201611,867,25,0.0014327146127813247,77.9703947438566,,,,9,0.0009119040047383662,76.79538570387297,1.0,,,5.0,0.0014673528003211768,146.18108331373443,1.0,,,,,,2.0,0.003922131689047282,16.507697533236264,1.0,,,3.0,0.0016616731338932502,36.950209137347024,1.0,,,2.0,0.0013583354697721123,27.68544056341691,,,,,,,,,,,,
201701,873,28,0.0012274363900131116,506.7743312542613,,,,8,0.0008472206115387481,71.54003242911482,1.0,,,5.0,0.001522260955558055,1445.8578560773258,1.0,,,,,,3.0,0.002678240226020127,55.63595129109106,2.0,0.0005487952859551616,226.03865364107466,5.0,0.0009869383473046756,204.7115580064738,1.0,,,2.0,0.0011015987027766267,44.25572540249884,,,,,,,,,,,,
201702,878,30,0.001154194026732306,230.7406265079613,,,,9,0.0007288195177748203,457.2617128196209,1.0,,,5.0,0.0015890545080876547,59.39650055608162,1.0,,,,,,3.0,0.002577637370032025,58.30945679017694,2.0,0.0005371464985864752,283.88517633935743,5.0,0.0010592829408921024,186.76623443357954,1.0,,,2.0,0.0010943405311542717,38.64641914919737,1.0,,,,,,,,,,,
201703,880,27,0.0012771119324205922,125.81467241964371,,,,8,0.0007984934553519872,72.32499428723489,1.0,,,5.0,0.0015889050074875666,61.47148220245349,1.0,,,,,,3.0,0.0026055767159588205,77.28973281797643,2.0,0.0004978629075725444,212.9321870859443,4.0,0.0012967156196300967,361.3490485206843,1.0,,,2.0,0.0011888450337209243,35.959402235263916,,,,,,,,,,,,
201704,884,26,0.0013256770568296143,201.96630024025202,,,,8,0.000766786685255893,491.64694100808117,1.0,,,6.0,0.0014351706127411915,94.03632223291534,1.0,,,1.0,,,3.0,0.0026971104619925614,57.5587528481499,,,,4.0,0.0014049636456552566,71.7243256490661,,,,2.0,0.0012402348331642275,32.28245084901383,,,,,,,,,,,,
201705,885,26,0.0013339870926335129,98.35684928859547,,,,8,0.0007760708916468709,157.16676162901985,1.0,,,6.0,0.0014472026106968833,98.61806932129156,1.0,,,1.0,,,3.0,0.0027830720809747626,59.06154537934699,,,,4.0,0.0013966492825290325,59.34923117587643,,,,2.0,0.0011797420350980335,34.00635831802941,,,,,,,,,,,,
201706,891,25,0.0013972090271230197,81.46667795753584,,,,8,0.0007612368624337471,141.93733884941747,1.0,,,5.0,0.001815121846047116,51.752730114750804,1.0,,,1.0,,,3.0,0.0027180184211517493,43.7356265435202,,,,3.0,0.0018256899776934014,30.0485933525772,1.0,,,2.0,0.0009186640290514223,40.85919193179505,,,,,,,,,,,,
201707,896,27,0.0013173674291497486,190.93007890923016,,,,10,0.0006072538175743246,429.07150500146264,1.0,,,5.0,0.0018663862999941355,50.363399903116964,1.0,,,1.0,,,3.0,0.002610283119183161,73.25586007245089,,,,3.0,0.001864252125177577,27.6532976541597,1.0,,,2.0,0.0010062957693616917,36.207994921109304,,,,,,,,,,,,
201708,896,30,0.001240974587207902,141.83957704324737,,,,10,0.0006516767307049195,235.7219026233012,1.0,,,5.0,0.0016443171974983711,59.910102566248455,1.0,,,1.0,,,3.0,0.002952260899140541,67.32261724576712,,,,4.0,0.0013546343622479434,75.18356683515658,1.0,,,2.0,0.0010620456098914231,32.886630791629564,1.0,,,,,,1.0,,,,,
201709,901,28,0.0013392673357543715,127.91539061584926,,,,9,0.0008166960775681273,187.77030377803587,1.0,,,5.0,0.0016736951653117918,60.7015481761749,1.0,,,1.0,,,3.0,0.0029645951764323245,67.15854632775377,,,,4.0,0.001370652773311257,63.859514940504596,1.0,,,2.0,0.0008406551075992753,41.44091856594259,,,,,,,1.0,,,,,
201806,905,28,0.0013186008438155455,160.12093511972606,,,,9,0.0007735589534373653,187.56535683952177,1.0,,,5.0,0.001687129077641404,57.13683300465616,1.0,,,1.0,,,3.0,0.0028979913267097486,111.49407141447489,,,,4.0,0.001408928554434452,52.7388223794751,1.0,,,2.0,0.0009153982963262105,38.29534186175485,,,,,,,1.0,,,,,
201807,907,30,0.0012227569315111475,517.7270740830861,,,,11,0.0005664840806999479,1292.3575525635042,1.0,,,6.0,0.0014529211482589113,79.92576204373545,2.0,0.0010708347366315486,92.53469561247312,1.0,,,3.0,0.003253334531414931,84.99590473342451,,,,3.0,0.001590591389405313,36.88719889074341,1.0,,,2.0,0.00111590185243529,33.08435804280576,,,,,,,,,,,,
201808,907,27,0.0013714365419729203,65.59773065613646,,,,8,0.0007918642597108171,61.205601671014236,1.0,,,6.0,0.0015287091878715359,62.143919323896434,2.0,0.0010017127586694765,122.91768222621961,1.0,,,3.0,0.003297025116432328,71.7590251371549,,,,3.0,0.0015427914862169805,49.669656848022186,1.0,,,2.0,0.001072818706222468,37.14633325307608,,,,,,,,,,,,
201809,909,33,0.0011016762099168244,105.48497909633161,,,,12,0.0006918559106163122,121.33878404594338,1.0,,,6.0,0.0011209414081877246,120.3984229345125,1.0,,,2.0,0.0007825694573096658,50.086168813152796,3.0,0.002891828201398116,85.65787872503309,1.0,,,3.0,0.001367294474449994,37.46875910837348,1.0,,,2.0,0.0009191945043711941,48.566512789779964,,,,,,,1.0,,,,,
201810,909,32,0.0011188827210438525,103.97567525998221,,,,9,0.0008643788560433999,73.81259700824631,1.0,,,7.0,0.0011505639746227686,76.03788780947046,2.0,0.0008459213524252689,425.4012755019764,2.0,0.0011156365757703426,89.49782128192582,2.0,0.004141150744926847,18.539872618230596,1.0,,,4.0,0.0007094396475696096,130.73906075345522,1.0,,,2.0,0.0007004703936918377,67.25754818116266,,,,,,,1.0,,,,,
201811,912,26,0.0013872092099825584,67.93751519779379,,,,7,0.0012765925774448305,47.48057650532427,1.0,,,8.0,0.0010347831015837434,91.34091476387601,1.0,,,1.0,,,2.0,0.0038838455363521167,17.679346723259197,1.0,,,2.0,0.0014787510872517886,29.12713641137487,,,,2.0,0.0002840930362703975,121.2456430478672,,,,,,,1.0,,,,,
201812,914,32,0.0011193639668052567,269.26693936437425,,,,12,0.0009497190048795176,139.8704032299525,1.0,,,8.0,0.0009825766730708553,73.9256276936677,1.0,,,1.0,,,2.0,0.0037779018762052704,16.88690429257715,1.0,,,2.0,0.0013880834384474112,33.05467238130526,1.0,,,2.0,9.006384850278665e-05,442.1573818647155,,,,,,,1.0,,,,,
201901,917,33,0.0010571284498968275,264.4385309781626,,,,13,0.0008333744376027943,390.66119976014994,1.0,,,8.0,0.0009864664363725094,78.22436097580285,1.0,,,1.0,,,2.0,0.0036762540309934503,17.422665570240774,1.0,,,2.0,0.0012704811757499603,39.28989345197283,1.0,,,2.0,0.00011994608949713139,331.0649008411634,,,,,,,1.0,,,,,
201902,922,33,0.0010697672935095952,152.88148929027017,,,,12,0.0008477896402749067,244.11993220786567,1.0,,,7.0,0.0008999603248266922,77.28393208589148,1.0,,,1.0,,,2.0,0.0036021071733321986,21.343830348997532,1.0,,,4.0,0.0007498025100944203,90.95776100386401,1.0,,,2.0,0.0008618845286742843,320.7242568425847,,,,,,,1.0,,,,,
201904,927,34,0.0009744158690335574,567.6074476474159,,,,15,0.0008376403036356765,312.54549639351,1.0,,,5.0,0.001160719853561526,605.6984644334891,1.0,,,1.0,,,3.0,0.0024514478782810944,1701.7840888906655,,,,3.0,0.0002895913050593773,409.27751712298897,1.0,,,3.0,0.001312705287193648,51.75028229764587,,,,,,,1.0,,,,,
201905,931,31,0.001074793672736093,174.68657264664827,,,,11,0.0011343911979122445,103.11542830350407,1.0,,,6.0,0.001103692834114217,304.2645067151296,1.0,,,1.0,,,3.0,0.0020301922331068885,94.3168847382596,,,,2.0,0.00040159385598403707,115.59449313009046,2.0,0.0003867264904944109,104.50332224007127,3.0,0.0009805743455990304,87.42759677896639,,,,,,,1.0,,,,,
201911,931,28,0.0011372216847427932,192.0699785021276,,,,9,0.0013002624487980338,183.52430675226208,1.0,,,5.0,0.0010615162943038413,147.41755286206143,2.0,6.650207543834922e-05,830.6241972386222,1.0,,,3.0,0.002136524658115972,64.68259350362186,,,,3.0,0.0004034452852297962,104.03371250048197,2.0,0.00045038542098775164,191.3546682807984,2.0,0.001416752378806586,183.55871242032077,,,,,,,,,,,,
201912,931,30,0.0010484220864232252,245.687153430148,,,,10,0.0011879513341884113,196.3543781338638,1.0,,,6.0,0.0009195152309783007,303.9254710278685,2.0,9.848581114065694e-05,815.6184061494579,1.0,,,3.0,0.0021978005904127965,54.317117007410445,,,,3.0,0.00035240003921116367,114.99712050912338,2.0,0.00044559934354784607,228.17957207131627,2.0,0.0014631188048476599,424.0709296238177,,,,,,,,,,,,
202001,930,29,0.0011020340808315142,303.4176953595443,,,,9,0.0013980331110640541,112.65118593393248,1.0,,,6.0,0.0009302160416341435,897.7942043426311,2.0,0.0002065123542935343,275.3642527572734,1.0,,,3.0,0.002069366809972912,57.708512556413574,,,,3.0,0.0003164770781698259,161.853024837697,2.0,0.00046379308507120995,184.75762708134488,2.0,0.001445913165010303,328.3414891079919,,,,,,,,,,,,
202002,930,26,0.0012474981868538977,316.21542230031304,,,,9,0.0014721189638080949,660.5107826590523,1.0,,,5.0,0.0009516352230462379,169.23098969868323,1.0,,,,,,4.0,0.00160031400407668,151.99384114545305,,,,3.0,0.0006081475704119463,87.40559692138304,1.0,,,1.0,,,,,,,,,1.0,,,,,
202003,929,25,0.0012796377138113396,198.3084539361853,,,,8,0.0015210362556322388,109.80090689951052,1.0,,,5.0,0.001098630976659167,114.94075686786059,1.0,,,,,,4.0,0.0015029672598859418,266.6180074415421,,,,3.0,0.00066374607516648,80.20157271950882,1.0,,,1.0,,,,,,,,,1.0,,,,,
202004,929,30,0.0010748352491251254,386.9582543463674,,,,10,0.0011963427078406537,508.93516921568954,1.0,,,6.0,0.000937341283642553,377.24469099232994,2.0,0.0003199443574990507,1052.0817276391324,1.0,,,4.0,0.001607830610203433,162.4698526381153,,,,3.0,0.0004645071364984604,197.7520151439161,1.0,,,2.0,0.0013839433195196493,292.2927914348956,,,,,,,,,,,,
202005,929,27,0.0012093806162426811,250.41341298337517,,,,8,0.0014848092235638707,139.97924181778987,1.0,,,5.0,0.0011327011032396081,102.10691451712113,1.0,,,1.0,,,4.0,0.0016901077554561622,115.8683316801534,,,,3.0,0.0004345101039165559,568.89043058359,1.0,,,2.0,0.0014655708938134061,137.77962384420476,,,,,,,1.0,,,,,
202006,929,24,0.001343940189518486,121.32660928712004,,,,9,0.0012859877905759775,89.35430995018417,1.0,,,4.0,0.0010831045481692445,84.17338345626277,1.0,,,,,,3.0,0.0021704728250239724,81.35605194529903,,,,1.0,,,1.0,,,3.0,0.001776910663812496,20.681492694689222,,,,,,,1.0,,,,,
202007,928,23,0.0014870652382521514,162.25463652914135,,,,8,0.001539947017964088,92.05378935885832,1.0,,,4.0,0.0012103606466917212,214.56858444791683,1.0,,,,,,3.0,0.002317423886913236,54.970874981048865,,,,1.0,,,1.0,,,3.0,0.0017544965244596165,21.211818594592774,,,,,,,1.0,,,,,
202008,927,25,0.001359857402076829,186.11194555691844,,,,8,0.0016271808143776653,126.30900244686285,1.0,,,6.0,0.0008804579725160177,140.07026218801755,2.0,0.0006799740302338927,452.1492781816379,,,,4.0,0.0014749966296965173,292.09949615821137,,,,1.0,,,,,,3.0,0.001765694925744503,22.70896259639817,,,,,,,,,,,,
202009,925,28,0.0012854525393216929,131.26163781502996,,,,11,0.0011505218626171275,133.3827229217572,1.0,,,6.0,0.0014125304754473453,206.99204217596977,2.0,0.0003972298631150416,186.5701763627788,,,,4.0,0.001456932305512688,97.01458079579757,,,,1.0,,,,,,2.0,0.002142845051180488,23.589077806671664,,,,1.0,,,,,,,,
202011,925,24,0.0011964025312625713,217.78444186193255,,,,10,0.0010404857549506815,300.7769340490285,1.0,,,5.0,0.0013640069947346571,121.15692583976606,1.0,,,,,,2.0,0.0003412866539873829,368.0769123269616,,,,1.0,,,,,,2.0,0.0025373709995088157,16.38772475823926,,,,2.0,0.00031321929225280805,342.8879061657407,,,,,,
202012,925,24,0.0012262481659570139,474.7162529161996,,,,12,0.000941066121333274,773.5097948939774,1.0,,,4.0,0.0016269172600693212,39.04683583540419,1.0,,,,,,2.0,0.00028459571667394925,874.2429178016766,,,,1.0,,,,,,2.0,0.0024330184733539423,17.035843226857537,,,,1.0,,,,,,,,
202101,926,22,0.0012765827869911498,156.3731920049113,,,,10,0.0012371178277331527,230.93099052784368,1.0,,,5.0,0.0008442778595097837,94.9322555141438,,,,,,,,,,1.0,,,1.0,,,,,,2.0,0.002244857052316301,16.682681963516945,,,,1.0,,,1.0,,,,,
202103,931,20,0.0014588903917718637,54.165401844154204,,,,11,0.0013977647846430132,48.63616545774009,1.0,,,3.0,0.0007784137213040849,86.58055630667901,1.0,,,,,,,,,,,,,,,,,,2.0,0.0025668918347801,18.41950537904269,,,,1.0,,,1.0,,,,,
202104,926,22,0.0013792687154735165,58.640001999654174,,,,13,0.0012694110096607403,56.86235292386409,1.0,,,3.0,0.001175309909342707,67.49292589638026,1.0,,,,,,,,,,,,,,,,,,2.0,0.002592456454648708,16.119232481107804,,,,1.0,,,1.0,,,,,
202105,925,23,0.0012928638751310453,205.5136261443339,1.0,,,13,0.0012815814930041741,83.17788481405361,1.0,,,2.0,0.0013900849239525247,45.461412105615594,2.0,0.0001886573187102619,285.8424771711851,,,,,,,,,,,,,,,,2.0,0.0025531407095586555,17.095484430526202,,,,1.0,,,1.0,,,,,
202106,923,25,0.0011679855298253711,240.31995963542096,1.0,,,13,0.0012651796584907215,183.4412936409312,1.0,,,2.0,0.0014895911391763373,42.3722900081866,1.0,,,,,,2.0,9.069673529789565e-05,638.7219381586526,,,,1.0,,,,,,2.0,0.002317769345799972,19.506166738553855,,,,1.0,,,1.0,,,,,
202107,924,26,0.001171998792102369,629.9624341234488,1.0,,,15,0.001174735660051808,434.0407469708378,1.0,,,2.0,0.0014961377815490163,44.24983886727447,1.0,,,,,,1.0,,,,,,1.0,,,,,,2.0,0.0023642644155167313,19.874949645907837,,,,1.0,,,1.0,,,,,
202108,927,26,0.001206203088439174,112.20873354304045,1.0,,,16,0.001104365394312789,135.94143437314605,1.0,,,2.0,0.001555111914707676,41.64347732101339,1.0,,,,,,,,,,,,,,,,,,2.0,0.002258043006973959,23.770004825103243,,,,1.0,,,1.0,,,1.0,,
202110,936,30,0.0010671980243688714,127.59501562317583,,,,18,0.0010843813039239218,96.07664957584164,1.0,,,1.0,,,4.0,0.0002384827645986822,307.88661623309787,,,,,,,1.0,,,,,,1.0,,,2.0,0.0027290934960418176,19.64882933452123,,,,1.0,,,1.0,,,,,
202111,941,31,0.0010200183269799355,572.2001967547724,,,,21,0.0009839100409360013,186.7338749880123,1.0,,,1.0,,,3.0,0.0002874003511369469,191.77632310234375,,,,,,,1.0,,,,,,1.0,,,2.0,0.002648286369887134,22.298362929440387,,,,,,,1.0,,,,,
202112,947,29,0.0010425372985125804,89.01317339404245,,,,21,0.001089243182394356,72.48662688894265,1.0,,,2.0,0.0006972597628846834,100.38669122960357,2.0,0.0003611367895263079,303.271815427385,,,,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,
202201,956,31,0.0010185378435942098,163.50690457726859,,,,19,0.0011647247530930196,108.6459801296466,1.0,,,2.0,0.0007648030280835829,86.30010278952892,5.0,0.0005745309265306336,375.605560788405,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,
202202,968,30,0.0011120166910458125,103.37408835769862,,,,18,0.0011318544287306908,78.39004657181368,1.0,,,2.0,0.0006478489647702998,164.8263297368186,3.0,0.0008812089338149405,61.701396719858536,,,,2.0,0.0014458011400502852,109.2233495854087,1.0,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,
202203,976,29,0.0011886339973567297,761.6803194996903,,,,17,0.001312901182686392,1196.623926469256,1.0,,,2.0,0.0007129782665232777,103.93578486689303,4.0,0.0005419009720287883,246.4343474539883,,,,1.0,,,1.0,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,
202204,991,31,0.0012613259017314165,77.52374318716447,,,,17,0.0011412123219162401,65.13730083478926,1.0,,,2.0,0.00024135161546794286,251.56210001404213,4.0,0.0012975963952610707,62.31726092817314,,,,2.0,0.003931163984845969,22.011407630585097,1.0,,,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,,,,
202205,1001,34,0.0011576783282193728,88.90895220386376,,,,18,0.0009459859607915348,100.48798399073492,1.0,,,1.0,,,5.0,0.0009668745265665118,65.68340794891051,,,,2.0,0.004637530464554817,15.599053710448954,2.0,0.00034358028570117795,113.86423423924921,1.0,,,,,,1.0,,,,,,1.0,,,2.0,0.0005814308661213517,143.44236246667796,,,
202207,1022,42,0.001319491886377032,163.6145224295355,1.0,,,20,0.0010849655670839885,155.06244634552732,1.0,,,1.0,,,6.0,0.0006186014661480727,325.46436398760505,2.0,0.0014896127337979807,62.16024839418397,4.0,0.0019049226216169518,52.33434771629558,2.0,0.0002571531889920776,501.29999858224244,1.0,,,,,,2.0,0.006256173325813227,9.63836546263875,1.0,,,,,,1.0,,,,,
202209,1019,39,0.000984999991037022,172.17031899811266,1.0,,,20,0.0007007052441563584,152.9350388751585,1.0,,,3.0,0.0013176157126791692,161.59889351183304,4.0,0.0006853974390688845,201.95637112164545,1.0,,,4.0,0.0024123396849858886,302.05077384304656,,,,1.0,,,,,,2.0,0.002081193451651753,204.89004986416754,,,,1.0,,,1.0,,,,,
202210,1083,33,0.0011364565764280083,798.6007181866511,1.0,,,16,0.0008970161631604659,1060.2515296532133,1.0,,,2.0,0.001419618706901903,149.05982445247324,3.0,0.0005943622237791218,664.8037841316282,,,,5.0,0.0018528993077528999,1314.2206204478357,,,,1.0,,,,,,1.0,,,,,,1.0,,,1.0,,,1.0,,
202211,1095,32,0.00119764297119554,245.19695901978537,1.0,,,16,0.000924583256761837,251.42059945373532,1.0,,,2.0,0.0014348380392891602,97.15643313135324,2.0,0.0009505345488674522,89.24125026351085,1.0,,,4.0,0.0024241477995320245,293.35150920412605,,,,1.0,,,,,,1.0,,,,,,1.0,,,1.0,,,1.0,,
202212,1110,30,0.0012266114426945907,115.2735083978949,1.0,,,14,0.0010551423370961867,69.36095687572175,1.0,,,3.0,0.0009757879969587231,136.60535161165689,2.0,0.000622383549245829,482.3134370701075,,,,5.0,0.0019525424526159855,95.12325600311381,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,
202301,1132,31,0.0011818372437385177,328.65233315930806,1.0,,,16,0.0009568420499892065,263.3421821588244,,,,2.0,0.001372758835329373,74.18273375028087,3.0,0.0003998956582343938,252.9050819064023,,,,5.0,0.002079145714364326,48.1355090261964,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,
202302,1158,39,0.0009875964822276889,182.74342866575134,1.0,,,23,0.0007398966681241576,231.08097006595793,,,,3.0,0.0011808228289062887,71.6272466572709,3.0,0.00032276595916143987,204.4230358855981,,,,5.0,0.0019908982112681268,88.67271941679547,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,
202303,1174,36,0.0010649888096636144,194.7142330557463,1.0,,,19,0.0008658732480998285,232.76028870782184,,,,4.0,0.0008380825177610615,136.91510266006514,3.0,0.00029716530830546656,374.65820584737156,,,,5.0,0.002017470269290947,111.16893752337175,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,
202304,1195,38,0.0010007037168152733,666.6601139832741,1.0,,,18,0.0008367339600284274,255.6531385248429,1.0,,,4.0,0.0010437791558276634,90.8922722061738,3.0,0.0003672994710945997,847.6367248293213,,,,6.0,0.0016837734043405762,465.66929230571674,,,,1.0,,,,,,1.0,,,,,,1.0,,,1.0,,,1.0,,
202305,1212,36,0.0011167127967884561,196.8553301443676,1.0,,,20,0.0010522773053374408,261.08664956320365,,,,4.0,0.000773724349322023,91.92288839295404,2.0,0.0004067815797615043,157.52276020380822,,,,5.0,0.0017077650362037513,82.8820215195407,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,
202307,1243,39,0.0010991930630580044,88.03703731228872,1.0,,,23,0.0011311071720450478,80.00831671430925,,,,1.0,,,2.0,0.00040875052353700784,143.26573527345806,,,,6.0,0.0012011207645701717,100.32882968827634,,,,2.0,0.0006415025421654113,110.36826286633232,,,,1.0,,,,,,1.0,,,1.0,,,1.0,,
202308,1255,40,0.001003893450876838,486.87868226574864,,,,23,0.0011853634335509972,717.3727666701072,,,,2.0,0.00017022702451123338,348.9621058657473,1.0,,,,,,7.0,0.0008883495837148732,172.9383947446018,,,,2.0,0.0006559958050525396,77.6545584523078,,,,1.0,,,,,,2.0,0.00020486818501175028,61.47167280493281,1.0,,,1.0,,
202309,1273,39,0.0009371662320551014,190.48257397312858,,,,23,0.0010794653112972514,154.37425320228016,,,,3.0,0.00028845351414976756,553.7059217471491,,,,,,,6.0,0.000749589580608444,294.938227062436,,,,2.0,0.0007582890421667804,60.89867623056807,,,,1.0,,,,,,2.0,0.00034382665467586916,34.069716885826494,1.0,,,1.0,,
202310,1364,41,0.0009444903504072676,316.2036801096346,,,,27,0.00098427241397772,327.83866316557356,,,,2.0,0.00030666141057793424,379.0841949334029,,,,,,,6.0,0.0009504971467115008,485.9870242061134,,,,2.0,0.000775435469706962,60.0534237245134,,,,1.0,,,,,,1.0,,,1.0,,,1.0,,
202311,1371,43,0.0009451525509799224,198.600765069607,,,,28,0.0009706757544325421,112.11719357034193,,,,2.0,0.000181364204614522,330.79860265919297,,,,,,,7.0,0.0009775073896984188,484.66968463001297,,,,2.0,0.0008436124337130267,53.91680749658754,,,,1.0,,,,,,1.0,,,1.0,,,1.0,,
202312,1377,48,0.0008958371996339,369.73823793434303,,,,32,0.0008991746309119763,134.23656342935533,,,,2.0,0.00012148265892013487,776.044608431889,,,,,,,8.0,0.0008962355205183686,1322.2040473007958,,,,2.0,0.0008666834079598225,51.58430081640114,,,,1.0,,,,,,1.0,,,1.0,,,1.0,,
202401,1381,46,0.0009345324677674128,214.04040483872024,,,,32,0.0008983286996076386,220.3691833051031,,,,1.0,,,,,,,,,7.0,0.0010504009442354586,80.72265347003473,,,,2.0,0.0007669077378945569,59.317874192816106,,,,1.0,,,,,,1.0,,,1.0,,,1.0,,
202402,1385,43,0.000992120205638827,362.6555625050767,,,,29,0.0009653118039734839,409.1807521565035,,,,,,,1.0,,,,,,7.0,0.0010382434858599804,238.12591989439926,,,,1.0,,,1.0,,,1.0,,,,,,1.0,,,1.0,,,1.0,,
202403,1386,38,0.001102099543536466,414.0357249033568,,,,23,0.0011010709445161775,169.1739584664274,,,,,,,,,,,,,7.0,0.0011318930042572574,1521.9765239473527,,,,1.0,,,1.0,,,1.0,,,,,,1.0,,,2.0,0.0015347558709260718,288.5602163698296,2.0,0.0005817274967614652,204.64752509171237
